time	EngineWithSpeed.RPM	EngineWithSpeed.engineTorque		EngineWithSpeed.n.torque	EngineWithSpeed.n.acceleration	aRC.shiftTime	aRC.clutchConnector.pressure	RC.relativeVelocity	RC.cBreakfreeDisp	RC.displacement	RC.ccBreakfreeDisp					RC.actuatorConnector.pressure	RC.n.torque	RC.n.acceleration	RC.p.torque	RC.p.acceleration	aLRB.shiftTime	aLRB.clutchConnector.pressure	GLRB.p.torque	GLRB.p.acceleration	LRB.relativeVelocity	LRB.cBreakfreeDisp	LRB.displacement	LRB.ccBreakfreeDisp					LRB.actuatorConnector.pressure	LRB.n.torque	LRB.n.acceleration	LRB.p.torque	LRB.p.acceleration	aTCC.shiftTime	aTCC.clutchConnector.pressure	TCC.relativeVelocity	TCC.cBreakfreeDisp	TCC.displacement	TCC.ccBreakfreeDisp					TCC.actuatorConnector.pressure	TCC.n.torque	TCC.n.acceleration	TCC.p.torque	TCC.p.acceleration	Converter.turbineTorque	Converter.turbineSpeed	Converter.impellerTorque	Converter.impellerSpeed			Converter.turbine.torque	Converter.turbine.acceleration	Converter.impeller.torque	Converter.impeller.acceleration	GOB.p.torque	GOB.p.acceleration	aOB.shiftTime	aOB.clutchConnector.pressure	OB.relativeVelocity	OB.cBreakfreeDisp	OB.displacement	OB.ccBreakfreeDisp					OB.actuatorConnector.pressure	OB.n.torque	OB.n.acceleration	OB.p.torque	OB.p.acceleration	aDC.shiftTime	aDC.clutchConnector.pressure	DC.relativeVelocity	DC.cBreakfreeDisp	DC.displacement	DC.ccBreakfreeDisp					DC.actuatorConnector.pressure	DC.n.torque	DC.n.acceleration	DC.p.torque	DC.p.acceleration	aIOC.shiftTime	aIOC.clutchConnector.pressure	IOC.relativeVelocity	IOC.cBreakfreeDisp	IOC.displacement	IOC.ccBreakfreeDisp					IOC.actuatorConnector.pressure	IOC.n.torque	IOC.n.acceleration	IOC.p.torque	IOC.p.acceleration	GPOC.p.torque	GPOC.p.acceleration	aPOC.shiftTime	aPOC.clutchConnector.pressure	POC.relativeVelocity	POC.cBreakfreeDisp	POC.displacement	POC.ccBreakfreeDisp					POC.actuatorConnector.pressure	POC.n.torque	POC.n.acceleration	POC.p.torque	POC.p.acceleration	aFC.shiftTime	aFC.clutchConnector.pressure	FC.relativeVelocity	FC.cBreakfreeDisp	FC.displacement	FC.ccBreakfreeDisp					FC.actuatorConnector.pressure	FC.n.torque	FC.n.acceleration	FC.p.torque	FC.p.acceleration	GIOC.p.torque	GIOC.p.acceleration	myCar.wheelSpeed	myCar.speed	myCar.p.torque	myCar.p.acceleration	GearBox.pinionToPinionForce	GearBox.ringToPinionForce	GearBox.pinionToReverseForce	GearBox.forwardToPinionForce	GearBox.&forwardSun.acceleration	GearBox.&forwardSun.torque	GearBox.&forwardSun.speed	GearBox.&shortPinion.acceleration	GearBox.&shortPinion.torque	GearBox.&shortPinion.speed	GearBox.&longPinion.acceleration	GearBox.&longPinion.torque	GearBox.&longPinion.speed	GearBox.&reverseSun.acceleration	GearBox.&reverseSun.torque	GearBox.&reverseSun.speed	GearBox.&ring.acceleration	GearBox.&ring.torque	GearBox.&ring.speed	GearBox.&carrier.torque	GearBox.&carrier.speed	GearBox.&carrier.acceleration	GearBox.ifSun.torque	GearBox.ifSun.acceleration	GearBox.irSun.torque	GearBox.irSun.acceleration	GearBox.iCoupler.torque	GearBox.iCoupler.acceleration	GearBox.oRing.torque	GearBox.oRing.acceleration	shaft_spring.ddTorque	shaft_spring.dTorque	shaft_spring.p.torque	shaft_spring.p.acceleration	shaft_spring.n.torque	shaft_spring.n.acceleration	shaft_damper.velocity	shaft_damper.n.torque	shaft_damper.n.acceleration	shaft_damper.p.torque	shaft_damper.p.acceleration	
33.1	2336.65	52.939	-3.45846e-323	-52.4689	1.67876	33.0846	0	6.09694e-005	0.0001	0.0001	0.0001	-6.09694e-005	1.2906e-135	-4.10011e-146	-3.53371e-134	0	-1e-013	2.05016	1e-013	2.05017	33.0846	0	9.99996e-015	0	-233.899	0.0001	-0.00011	0.0001	-233.899	2.16549e-006	1.34241e-020	-3.68759e-020	-2.0813e-036	9.99996e-015	2.05016	-9.99996e-015	0	33.0846	0	10.793	0.0001	0.0001	0.0001	-10.793	0	0	0	0	-1e-013	2.05017	1e-013	1.67876	52.2339	233.901	52.2339	244.692	-0.055901	-10.7907	-51.9899	2.05017	52.4689	1.67876	1e-014	0	33.0846	0	-233.899	0.0001	-9e-005	0.0001	-233.899	2.16545e-006	3.46014e-020	-8.31312e-020	0	1e-014	2.05016	-1e-014	0	23.9876	1000	-7.75762e-006	0.0101	0.000377125	0.0101	7.75762e-006	-7.75762e-006	-0.00972288	-0.0104771	1000	-30.4693	2.05016	30.4693	2.05017	24.0876	8.39912e-323	-233.899	0.0001	-1e-005	0	-233.899	2.16545e-006	8.66056e-020	5.43472e-323	-2.47033e-323	7.90505e-323	2.05016	-2.96439e-323	0	-1.18576e-322	0	30.8872	-2.47033e-323	-233.899	0.0001	-1e-005	0	-233.899	2.16549e-006	-1.69353e-019	1.97626e-323	1.5316e-322	-2.76677e-322	2.05016	1.4822e-322	0	32.8846	1000	-5.37751e-006	0.0101	0.000266243	0.0101	5.37751e-006	-5.37751e-006	-0.00983376	-0.0103662	1000	-21.5207	2.05017	21.5207	2.05017	3.45846e-323	0	691.526	49.3748	50.1735	2.04994	-238.435	239.119	-0.683388	238.435	2.05017	21.5207	233.899	-1.26697e-007	0	3.57017e-006	1.26697e-007	0	-3.57017e-006	2.05016	9e-014	233.899	2.05016	-50.1735	233.899	30.4693	233.899	2.05016	21.5207	2.05017	9e-014	2.05016	30.4693	2.05016	-50.1735	2.05016	0.0356684	-0.967296	50.778	2.05016	-50.778	2.04994	0.0060456	-0.60456	2.05016	0.60456	2.04994	
33.2	2338.25	52.8301	-4.44659e-323	-52.3624	1.67015	33.1846	0	6.1004e-005	0.0001	0.0001	0.0001	-6.1004e-005	1.12871e-135	-3.58579e-146	-3.09044e-134	0	-1e-013	2.03926	1e-013	2.03926	33.1846	0	9.99996e-015	0	-234.104	0.0001	-0.00011	0.0001	-234.104	1.68319e-006	1.11986e-020	-3.22501e-020	-1.94085e-036	9.99996e-015	2.03926	-9.99996e-015	0	33.1846	0	10.7559	0.0001	0.0001	0.0001	-10.7559	0	0	0	0	-1e-013	2.03926	1e-013	1.67015	52.1286	234.106	52.1286	244.859	-0.0560823	-10.7537	-51.8859	2.03926	52.3624	1.67015	1e-014	0	33.1846	0	-234.104	0.0001	-9e-005	0.0001	-234.104	1.68315e-006	3.02609e-020	-7.27031e-020	0	1e-014	2.03926	-1e-014	0	24.0876	1000	-7.73011e-006	0.0101	0.00037635	0.0101	7.73011e-006	-7.73011e-006	-0.00972365	-0.0104764	1000	-30.4079	2.03926	30.4079	2.03926	24.1876	6.91692e-323	-234.104	0.0001	-1e-005	0	-234.104	1.68315e-006	7.62021e-020	4.94066e-323	-3.45846e-323	7.41098e-323	2.03926	-1.4822e-323	0	-1.13635e-322	0	30.9872	-2.47033e-323	-234.104	0.0001	-1e-005	0	-234.104	1.68319e-006	-1.48109e-019	1.97626e-323	1.63042e-322	-2.66795e-322	2.03926	1.4822e-322	0	32.9846	1000	-5.35846e-006	0.0101	0.000265706	0.0101	5.35846e-006	-5.35846e-006	-0.00983429	-0.0103657	1000	-21.4781	2.03926	21.4781	2.03926	1.97626e-323	0	692.131	49.418	50.0792	2.03904	-237.966	238.646	-0.679753	237.966	2.03926	21.4781	234.104	-1.27112e-007	0	3.55747e-006	1.27112e-007	0	-3.55747e-006	2.03926	9e-014	234.104	2.03926	-50.0792	234.104	30.4079	234.104	2.03926	21.4781	2.03926	9e-014	2.03926	30.4079	2.03926	-50.0792	2.03926	0.0357575	-0.963722	50.6815	2.03926	-50.6815	2.03904	0.00602326	-0.602326	2.03926	0.602326	2.03904	
33.3	2339.84	52.7216	-5.43472e-323	-52.2564	1.66158	33.2846	0	6.10387e-005	0.0001	0.0001	0.0001	-6.10387e-005	9.67792e-136	-3.07457e-146	-2.64984e-134	0	-1e-013	2.0284	1e-013	2.0284	33.2846	0	9.99997e-015	0	-234.307	0.0001	-0.00011	0.0001	-234.307	1.2488e-006	9.04958e-021	-2.76523e-020	-1.81392e-036	9.99997e-015	2.0284	-9.99997e-015	0	33.2846	0	10.7191	0.0001	0.0001	0.0001	-10.7191	0	0	0	0	-1e-013	2.0284	1e-013	1.66158	52.0237	234.309	52.0237	245.026	-0.0562623	-10.7169	-51.7824	2.0284	52.2564	1.66158	1e-014	0	33.2846	0	-234.307	0.0001	-9e-005	0.0001	-234.307	1.24877e-006	2.59467e-020	-6.2338e-020	0	1e-014	2.0284	-1e-014	0	24.1876	1000	-7.7025e-006	0.0101	0.000375579	0.0101	7.7025e-006	-7.7025e-006	-0.00972442	-0.0104756	1000	-30.3467	2.0284	30.3467	2.0284	24.2876	5.92879e-323	-234.307	0.0001	-1e-005	0	-234.307	1.24877e-006	6.5808e-020	4.94066e-323	-4.94066e-323	6.42285e-323	2.0284	-4.94066e-324	0	-1.03754e-322	0	31.0872	-2.47033e-323	-234.307	0.0001	-1e-005	0	-234.307	1.2488e-006	-1.26993e-019	2.47033e-323	1.72923e-322	-2.51973e-322	2.0284	1.4822e-322	0	33.0846	1000	-5.33935e-006	0.0101	0.000265171	0.0101	5.33935e-006	-5.33935e-006	-0.00983483	-0.0103652	1000	-21.4357	2.0284	21.4357	2.0284	4.94066e-324	0	692.732	49.4609	49.9852	2.02818	-237.498	238.174	-0.676133	237.498	2.0284	21.4357	234.307	-1.27509e-007	0	3.54473e-006	1.27509e-007	0	-3.54473e-006	2.0284	9e-014	234.307	2.0284	-49.9852	234.307	30.3467	234.307	2.0284	21.4357	2.0284	9e-014	2.0284	30.3467	2.0284	-49.9852	2.0284	0.0358419	-0.960139	50.5853	2.0284	-50.5853	2.02818	0.00600087	-0.600087	2.0284	0.600087	2.02818	
33.4	2341.43	52.6135	-5.92879e-323	-52.1507	1.65303	33.3846	0	6.10735e-005	0.0001	0.0001	0.0001	-6.10735e-005	8.10533e-136	-2.57498e-146	-2.21926e-134	0	-1e-013	2.01758	1e-013	2.01758	33.3846	0	9.99997e-015	0	-234.509	0.0001	-0.00011	0.0001	-234.509	8.74e-007	7.01595e-021	-2.3159e-020	-1.70466e-036	9.99997e-015	2.01758	-9.99997e-015	0	33.3846	0	10.6826	0.0001	0.0001	0.0001	-10.6826	0	0	0	0	-1e-013	2.01758	1e-013	1.65303	51.9193	234.511	51.9193	245.192	-0.056441	-10.6803	-51.6792	2.01758	52.1507	1.65303	1e-014	0	33.3846	0	-234.509	0.0001	-9e-005	0.0001	-234.509	8.73966e-007	2.17306e-020	-5.22085e-020	0	1e-014	2.01758	-1e-014	0	24.2876	1000	-7.67481e-006	0.0101	0.00037481	0.0101	7.67481e-006	-7.67481e-006	-0.00972519	-0.0104748	1000	-30.2857	2.01758	30.2857	2.01758	24.3876	4.44659e-323	-234.509	0.0001	-1e-005	0	-234.509	8.73966e-007	5.55935e-020	4.44659e-323	-6.42285e-323	5.92879e-323	2.01758	4.94066e-324	0	-9.38725e-323	0	31.1872	-1.97626e-323	-234.509	0.0001	-1e-005	0	-234.509	8.74e-007	-1.06358e-019	2.96439e-323	1.72923e-322	-2.37152e-322	2.01758	1.4822e-322	0	33.1846	1000	-5.32017e-006	0.0101	0.000264638	0.0101	5.32017e-006	-5.32017e-006	-0.00983536	-0.0103646	1000	-21.3934	2.01758	21.3934	2.01758	-9.88131e-324	0	693.33	49.5036	49.8916	2.01736	-237.032	237.705	-0.672527	237.032	2.01758	21.3934	234.509	-1.27888e-007	0	3.53195e-006	1.27888e-007	0	-3.53195e-006	2.01758	9e-014	234.509	2.01758	-49.8916	234.509	30.2857	234.509	2.01758	21.3934	2.01758	9e-014	2.01758	30.2857	2.01758	-49.8916	2.01758	0.0359217	-0.956548	50.4894	2.01758	-50.4894	2.01736	0.00597842	-0.597842	2.01758	0.597842	2.01736	
33.5	2343	52.5059	-5.92879e-323	-52.0454	1.64452	33.4846	0	6.11084e-005	0.0001	0.0001	0.0001	-6.11084e-005	6.59612e-136	-2.09552e-146	-1.80604e-134	0	-1e-013	2.00681	1e-013	2.00681	33.4846	0	9.99997e-015	0	-234.71	0.0001	-0.00011	0.0001	-234.71	5.70431e-007	5.13671e-021	-1.88468e-020	-1.61722e-036	9.99997e-015	2.00681	-9.99997e-015	0	33.4846	0	10.6462	0.0001	0.0001	0.0001	-10.6462	0	0	0	0	-1e-013	2.00681	1e-013	1.64452	51.8152	234.713	51.8152	245.357	-0.0566184	-10.644	-51.5764	2.00681	52.0454	1.64452	1e-014	0	33.4846	0	-234.71	0.0001	-9e-005	0.0001	-234.71	5.704e-007	1.76844e-020	-4.24873e-020	0	1e-014	2.00681	-1e-014	0	24.3876	1000	-7.64704e-006	0.0101	0.000374043	0.0101	7.64704e-006	-7.64704e-006	-0.00972596	-0.010474	1000	-30.225	2.00681	30.225	2.00681	24.4876	2.96439e-323	-234.71	0.0001	-1e-005	0	-234.71	5.704e-007	4.57291e-020	4.44659e-323	-8.39912e-323	4.94066e-323	2.00681	1.97626e-323	0	-8.39912e-323	0	31.2872	-1.97626e-323	-234.71	0.0001	-1e-005	0	-234.71	5.70431e-007	-8.65541e-020	3.45846e-323	1.77864e-322	-2.17389e-322	2.00681	1.43279e-322	0	33.2846	1000	-5.30095e-006	0.0101	0.000264107	0.0101	5.30095e-006	-5.30095e-006	-0.00983589	-0.0103641	1000	-21.3514	2.00681	21.3514	2.00681	-2.47033e-323	0	693.925	49.5461	49.7984	2.00658	-236.568	237.237	-0.668936	236.568	2.00681	21.3514	234.71	-1.2825e-007	0	3.51914e-006	1.2825e-007	0	-3.51914e-006	2.00681	9e-014	234.71	2.00681	-49.7984	234.71	30.225	234.71	2.00681	21.3514	2.00681	9e-014	2.00681	30.225	2.00681	-49.7984	2.00681	0.035997	-0.952949	50.394	2.00681	-50.394	2.00658	0.00595593	-0.595593	2.00681	0.595593	2.00658	
33.6	2344.57	52.3987	-5.92879e-323	-51.9406	1.63603	33.5846	0	6.11434e-005	0.0001	0.0001	0.0001	-6.11434e-005	5.1771e-136	-1.64471e-146	-1.4175e-134	0	-1e-013	1.99608	1e-013	1.99608	33.5846	0	9.99997e-015	0	-234.911	0.0001	-0.00011	0.0001	-234.911	3.49755e-007	3.45081e-021	-1.47923e-020	-1.55575e-036	9.99997e-015	1.99608	-9.99997e-015	0	33.5846	0	10.6101	0.0001	0.0001	0.0001	-10.6101	0	0	0	0	-1e-013	1.99608	1e-013	1.63603	51.7115	234.913	51.7115	245.521	-0.0567944	-10.6079	-51.474	1.99608	51.9406	1.63603	1e-014	0	33.5846	0	-234.911	0.0001	-9e-005	0.0001	-234.911	3.49727e-007	1.38799e-020	-3.3347e-020	0	1e-014	1.99608	-1e-014	0	24.4876	1000	-7.61919e-006	0.0101	0.00037328	0.0101	7.61919e-006	-7.61919e-006	-0.00972672	-0.0104733	1000	-30.1646	1.99608	30.1646	1.99608	24.5876	1.4822e-323	-234.911	0.0001	-1e-005	0	-234.911	3.49727e-007	3.63853e-020	4.44659e-323	-1.03754e-322	3.95253e-323	1.99608	2.96439e-323	0	-7.41098e-323	0	31.3872	-1.97626e-323	-234.911	0.0001	-1e-005	0	-234.911	3.49755e-007	-6.79337e-020	4.44659e-323	1.72923e-322	-1.97626e-322	1.99608	1.43279e-322	0	33.3846	1000	-5.28166e-006	0.0101	0.000263578	0.0101	5.28166e-006	-5.28166e-006	-0.00983642	-0.0103636	1000	-21.3094	1.99608	21.3094	1.99608	-3.45846e-323	0	694.516	49.5883	49.7055	1.99585	-236.106	236.772	-0.665359	236.106	1.99608	21.3094	234.911	-1.28594e-007	0	3.50629e-006	1.28594e-007	0	-3.50629e-006	1.99608	9e-014	234.911	1.99608	-49.7055	234.911	30.1646	234.911	1.99608	21.3094	1.99608	9e-014	1.99608	30.1646	1.99608	-49.7055	1.99608	0.0360677	-0.949344	50.2988	1.99608	-50.2988	1.99585	0.0059334	-0.59334	1.99608	0.59334	1.99585	
33.7	2346.13	52.2919	-4.94066e-323	-51.8362	1.62758	33.6846	0	6.11785e-005	0.0001	0.0001	0.0001	-6.11785e-005	3.87505e-136	-1.23106e-146	-1.061e-134	0	-1e-013	1.98539	1e-013	1.98539	33.6846	0	9.99997e-015	0	-235.11	0.0001	-0.00011	0.0001	-235.11	2.23628e-007	1.99722e-021	-1.1072e-020	-1.5244e-036	9.99997e-015	1.98539	-9.99997e-015	0	33.6846	0	10.5742	0.0001	0.0001	0.0001	-10.5742	0	0	0	0	-1e-013	1.98539	1e-013	1.62758	51.6083	235.112	51.6083	245.684	-0.0569692	-10.572	-51.372	1.98539	51.8362	1.62758	1e-014	0	33.6846	0	-235.11	0.0001	-9e-005	0.0001	-235.11	2.23604e-007	1.03891e-020	-2.49602e-020	0	1e-014	1.98539	-1e-014	0	24.5876	1000	-7.59126e-006	0.0101	0.000372519	0.0101	7.59126e-006	-7.59126e-006	-0.00972748	-0.0104725	1000	-30.1043	1.98539	30.1043	1.98539	24.6876	-4.94066e-324	-235.11	0.0001	-1e-005	0	-235.11	2.23604e-007	2.77324e-020	3.95253e-323	-1.18576e-322	2.96439e-323	1.98539	3.45846e-323	0	-5.92879e-323	0	31.4872	-1.4822e-323	-235.11	0.0001	-1e-005	0	-235.11	2.23628e-007	-5.08484e-020	5.92879e-323	1.67982e-322	-1.77864e-322	1.98539	1.33398e-322	0	33.4846	1000	-5.26233e-006	0.0101	0.000263051	0.0101	5.26233e-006	-5.26233e-006	-0.00983695	-0.0103631	1000	-21.2677	1.98539	21.2677	1.98539	-4.44659e-323	0	695.105	49.6304	49.613	1.98516	-235.646	236.308	-0.661796	235.646	1.98539	21.2677	235.11	-1.28921e-007	0	3.4934e-006	1.28921e-007	0	-3.4934e-006	1.98539	9e-014	235.11	1.98539	-49.613	235.11	30.1043	235.11	1.98539	21.2677	1.98539	9e-014	1.98539	30.1043	1.98539	-49.613	1.98539	0.0361339	-0.945732	50.2041	1.98539	-50.2041	1.98516	0.00591082	-0.591082	1.98539	0.591082	1.98516	
33.8	2347.68	52.1855	-3.95253e-323	-51.7321	1.61916	33.7846	0	6.12136e-005	0.0001	0.0001	0.0001	-6.12136e-005	2.7168e-136	-8.63097e-147	-7.43867e-135	0	-1e-013	1.97474	1e-013	1.97474	33.7846	0	9.99997e-015	0	-235.308	0.0001	-0.00011	0.0001	-235.308	2.03707e-007	8.14911e-022	-7.76258e-021	-1.52732e-036	9.99997e-015	1.97474	-9.99997e-015	0	33.7846	0	10.5386	0.0001	0.0001	0.0001	-10.5386	0	0	0	0	-1e-013	1.97474	1e-013	1.61916	51.5054	235.31	51.5054	245.846	-0.0571427	-10.5363	-51.2705	1.97474	51.7321	1.61916	1e-014	0	33.7846	0	-235.308	0.0001	-9e-005	0.0001	-235.308	2.03686e-007	7.28379e-021	-1.74996e-020	0	1e-014	1.97474	-1e-014	0	24.6876	1000	-7.56327e-006	0.0101	0.000371762	0.0101	7.56327e-006	-7.56327e-006	-0.00972824	-0.0104718	1000	-30.0444	1.97474	30.0444	1.97474	24.7876	-2.47033e-323	-235.308	0.0001	-1e-005	0	-235.308	2.03686e-007	1.99408e-020	4.44659e-323	-1.43279e-322	2.47033e-323	1.97474	4.44659e-323	0	-4.44659e-323	0	31.5872	-1.4822e-323	-235.308	0.0001	-1e-005	0	-235.308	2.03707e-007	-3.56497e-020	7.41098e-323	1.58101e-322	-1.4822e-322	1.97474	1.28457e-322	0	33.5846	1000	-5.24294e-006	0.0101	0.000262525	0.0101	5.24294e-006	-5.24294e-006	-0.00983747	-0.0103625	1000	-21.2261	1.97474	21.2261	1.97474	-4.94066e-323	0	695.69	49.6722	49.5208	1.97452	-235.187	235.846	-0.658248	235.187	1.97474	21.2261	235.308	-1.29231e-007	0	3.48049e-006	1.29231e-007	0	-3.48049e-006	1.97474	9e-014	235.308	1.97474	-49.5208	235.308	30.0444	235.308	1.97474	21.2261	1.97474	9e-014	1.97474	30.0444	1.97474	-49.5208	1.97474	0.0361956	-0.942113	50.1097	1.97474	-50.1097	1.97452	0.00588821	-0.588821	1.97474	0.588821	1.97452	
33.9	2349.22	52.0795	-1.97626e-323	-51.6285	1.61077	33.8846	0	6.12489e-005	0.0001	0.0001	0.0001	-6.12489e-005	1.72912e-136	-5.49323e-147	-4.73438e-135	0	-1e-013	1.96414	1e-013	1.96414	33.8846	0	9.99997e-015	0	-235.505	0.0001	-0.00011	0.0001	-235.505	3.0165e-007	-5.71483e-023	-4.94054e-021	-1.56865e-036	9.99997e-015	1.96414	-9.99997e-015	0	33.8846	0	10.5031	0.0001	0.0001	0.0001	-10.5031	0	0	0	0	-1e-013	1.96414	1e-013	1.61077	51.403	235.507	51.403	246.008	-0.0573149	-10.5009	-51.1693	1.96414	51.6285	1.61077	1e-014	0	33.8846	0	-235.505	0.0001	-9e-005	0.0001	-235.505	3.01632e-007	4.63581e-021	-1.11377e-020	0	1e-014	1.96414	-1e-014	0	24.7876	1000	-7.53521e-006	0.0101	0.000371007	0.0101	7.53521e-006	-7.53521e-006	-0.00972899	-0.010471	1000	-29.9846	1.96414	29.9846	1.96414	24.8876	-4.44659e-323	-235.505	0.0001	-1e-005	0	-235.505	3.01632e-007	1.3181e-020	4.44659e-323	-1.63042e-322	1.4822e-323	1.96414	4.94066e-323	0	-2.47033e-323	0	31.6872	-1.4822e-323	-235.505	0.0001	-1e-005	0	-235.505	3.0165e-007	-2.26895e-020	8.89318e-323	1.43279e-322	-1.23516e-322	1.96414	1.18576e-322	0	33.6846	1000	-5.22351e-006	0.0101	0.000262002	0.0101	5.22351e-006	-5.22351e-006	-0.009838	-0.010362	1000	-21.1847	1.96414	21.1847	1.96414	-5.43472e-323	0	696.272	49.7137	49.4291	1.96392	-234.731	235.385	-0.654715	234.731	1.96414	21.1847	235.505	-1.29524e-007	0	3.46754e-006	1.29524e-007	0	-3.46754e-006	1.96414	9e-014	235.505	1.96414	-49.4291	235.505	29.9846	235.505	1.96414	21.1847	1.96414	9e-014	1.96414	29.9846	1.96414	-49.4291	1.96414	0.0362529	-0.93849	50.0156	1.96414	-50.0156	1.96392	0.00586556	-0.586556	1.96414	0.586556	1.96392	
34	2350.75	51.974	0	-51.5253	1.60241	33.9846	0	6.12842e-005	0.0001	0.0001	0.0001	-6.12842e-005	9.38827e-137	-2.98256e-147	-2.57054e-135	0	-1e-013	1.95359	1e-013	1.95359	33.9846	0	9.99997e-015	0	-235.701	0.0001	-0.00011	0.0001	-235.701	5.29113e-007	-5.79993e-022	-2.68247e-021	-1.65256e-036	9.99997e-015	1.95359	-9.99997e-015	0	33.9846	0	10.4679	0.0001	0.0001	0.0001	-10.4679	0	0	0	0	-1e-013	1.95359	1e-013	1.60241	51.301	235.703	51.301	246.168	-0.0574858	-10.4657	-51.0685	1.95359	51.5253	1.60241	1e-014	0	33.9846	0	-235.701	0.0001	-9e-005	0.0001	-235.701	5.29097e-007	2.51702e-021	-6.04723e-021	0	1e-014	1.95359	-1e-014	0	24.8876	1000	-7.50709e-006	0.0101	0.000370254	0.0101	7.50709e-006	-7.50709e-006	-0.00972975	-0.0104703	1000	-29.9251	1.95359	29.9251	1.95359	24.9876	-6.91692e-323	-235.701	0.0001	-1e-005	0	-235.701	5.29097e-007	7.62344e-021	4.44659e-323	-1.82804e-322	4.94066e-324	1.95359	4.94066e-323	0	-4.94066e-324	0	31.7872	-9.88131e-324	-235.701	0.0001	-1e-005	0	-235.701	5.29113e-007	-1.23193e-020	1.08694e-322	1.28457e-322	-9.38725e-323	1.95359	1.08694e-322	0	33.7846	1000	-5.20404e-006	0.0101	0.000261481	0.0101	5.20404e-006	-5.20404e-006	-0.00983852	-0.0103615	1000	-21.1434	1.95359	21.1434	1.95359	-5.43472e-323	0	696.851	49.7551	49.3376	1.95336	-234.276	234.927	-0.651196	234.276	1.95359	21.1434	235.701	-1.298e-007	0	3.45457e-006	1.298e-007	0	-3.45457e-006	1.95359	9e-014	235.701	1.95359	-49.3376	235.701	29.9251	235.701	1.95359	21.1434	1.95359	9e-014	1.95359	29.9251	1.95359	-49.3376	1.95359	0.0363057	-0.934861	49.9219	1.95359	-49.9219	1.95336	0.00584288	-0.584288	1.95359	0.584288	1.95336	
34.1	2352.28	51.8689	2.96439e-323	-51.4226	1.59408	34.0846	0	6.13196e-005	0.0001	0.0001	0.0001	-6.13196e-005	3.72719e-137	-1.18409e-147	-1.02052e-135	0	-1e-013	1.94307	1e-013	1.94307	34.0846	0	9.99997e-015	0	-235.895	0.0001	-0.00011	0.0001	-235.895	8.97753e-007	-7.14656e-022	-1.06496e-021	-1.78317e-036	9.99997e-015	1.94307	-9.99997e-015	0	34.0846	0	10.4329	0.0001	0.0001	0.0001	-10.4329	0	0	0	0	-1e-013	1.94307	1e-013	1.59408	51.1994	235.898	51.1994	246.328	-0.0576555	-10.4306	-50.9682	1.94307	51.4226	1.59408	1e-014	0	34.0846	0	-235.895	0.0001	-9e-005	0.0001	-235.895	8.9774e-007	9.9927e-022	-2.40078e-021	0	1e-014	1.94307	-1e-014	0	24.9876	1000	-7.47892e-006	0.0101	0.000369505	0.0101	7.47892e-006	-7.47892e-006	-0.0097305	-0.0104695	1000	-29.8658	1.94307	29.8658	1.94307	25.0876	-9.38725e-323	-235.895	0.0001	-1e-005	0	-235.895	8.9774e-007	3.43842e-021	4.94066e-323	-2.07508e-322	-4.94066e-324	1.94307	4.94066e-323	0	1.4822e-323	0	31.8872	-9.88131e-324	-235.895	0.0001	-1e-005	0	-235.895	8.97753e-007	-4.89082e-021	1.33398e-322	1.03754e-322	-5.92879e-323	1.94307	9.38725e-323	0	33.8846	1000	-5.18453e-006	0.0101	0.000260961	0.0101	5.18453e-006	-5.18453e-006	-0.00983904	-0.010361	1000	-21.1023	1.94307	21.1023	1.94307	-5.43472e-323	0	697.427	49.7962	49.2466	1.94285	-233.823	234.47	-0.647691	233.823	1.94307	21.1023	235.895	-1.3006e-007	0	3.44158e-006	1.3006e-007	0	-3.44158e-006	1.94307	9e-014	235.895	1.94307	-49.2466	235.895	29.8658	235.895	1.94307	21.1023	1.94307	9e-014	1.94307	29.8658	1.94307	-49.2466	1.94307	0.0363541	-0.931227	49.8286	1.94307	-49.8286	1.94285	0.00582017	-0.582017	1.94307	0.582017	1.94285	
